table_name,player,archetype,session_length
+198VWQSWBhYQOcizzuBkw,pQKY7IrwDahE1fRdoeJGLQ,Loose-passive,1
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,35
+198VWQSWBhYQOcizzuBkw,DE9hRlt14g+JdsRQ4wT7hg,TAG,34
+198VWQSWBhYQOcizzuBkw,6zmOeD58byRz4I8X6TB3Aw,Loose-passive,17
+198VWQSWBhYQOcizzuBkw,rsEhPxF90uwMcE3D/q4L+Q,Loose-passive,46
+198VWQSWBhYQOcizzuBkw,DE9hRlt14g+JdsRQ4wT7hg,TAG,9
+198VWQSWBhYQOcizzuBkw,Vn3VNpd5eZqVU/wA1l10Aw,Insufficient sample,3
+198VWQSWBhYQOcizzuBkw,Jvx+DdLOToeUvaTy1Bci3g,Station,9
+198VWQSWBhYQOcizzuBkw,KLmNXHIuWnZYeJZEb8hPjw,Nit,95
+198VWQSWBhYQOcizzuBkw,4m8Jm4xNBhd4vQJPmBQIxA,Insufficient sample,17
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,21
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,4
+198VWQSWBhYQOcizzuBkw,4m8Jm4xNBhd4vQJPmBQIxA,Insufficient sample,1
+198VWQSWBhYQOcizzuBkw,4m8Jm4xNBhd4vQJPmBQIxA,Insufficient sample,1
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,11
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,4
+198VWQSWBhYQOcizzuBkw,WaEBd3Ktv6ZqX1J/LbDuFg,LAG,36
+198VWQSWBhYQOcizzuBkw,n9mDrDutbD9QcnIF21I9cg,Loose-passive,35
+198VWQSWBhYQOcizzuBkw,TcCscE4gmusSea90KGg7lA,TAG,4
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,14
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,30
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,2
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,9
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,3
+198VWQSWBhYQOcizzuBkw,B6R6e73iyJNddUtXtvYr3Q,Loose-passive,15
+198VWQSWBhYQOcizzuBkw,vpy2y6oPKmgJSgK6QaHL1Q,TAG,61
+198VWQSWBhYQOcizzuBkw,kHhvjODmOUt1/d0mCfe3gA,Insufficient sample,25
+198VWQSWBhYQOcizzuBkw,XlO7E6HFPJgTCSrNRuDRaw,Insufficient sample,30
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,29
+198VWQSWBhYQOcizzuBkw,kHhvjODmOUt1/d0mCfe3gA,Insufficient sample,11
+198VWQSWBhYQOcizzuBkw,/r5hG4+YazBgTcWbbS5XhA,Loose-passive,9
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,43
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,13
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,2
+198VWQSWBhYQOcizzuBkw,tOAk1Og4mVObMBOfvdDYOw,LAG,30
+198VWQSWBhYQOcizzuBkw,UPw5CVZlJQm5hVwIHNQtMA,TAG,22
+198VWQSWBhYQOcizzuBkw,2gbBTuto8x3Y4Xu98KItUg,TAG,45
+198VWQSWBhYQOcizzuBkw,vZqjsR+ocVj8VH/fpJNfUw,Insufficient sample,8
+198VWQSWBhYQOcizzuBkw,vZqjsR+ocVj8VH/fpJNfUw,Insufficient sample,1
+198VWQSWBhYQOcizzuBkw,UPw5CVZlJQm5hVwIHNQtMA,TAG,13
+198VWQSWBhYQOcizzuBkw,za+pn2TRhY3wSwjmKQFLXA,Insufficient sample,11
+198VWQSWBhYQOcizzuBkw,QvVBjR0c4KnVDxZQxu6B/w,Station,24
+198VWQSWBhYQOcizzuBkw,za+pn2TRhY3wSwjmKQFLXA,Insufficient sample,1
+198VWQSWBhYQOcizzuBkw,Yr6LdWbxCsepFyCMcN3yNA,TAG,54
+198VWQSWBhYQOcizzuBkw,B6R6e73iyJNddUtXtvYr3Q,Loose-passive,84
+198VWQSWBhYQOcizzuBkw,UPw5CVZlJQm5hVwIHNQtMA,TAG,24
+198VWQSWBhYQOcizzuBkw,za+pn2TRhY3wSwjmKQFLXA,Insufficient sample,13
+198VWQSWBhYQOcizzuBkw,Yr6LdWbxCsepFyCMcN3yNA,TAG,2
+2VxGVfkEqJ1AYfQy/JH2w,WHV2N4ajOdLDWO3y97hcrA,TAG,5
+2VxGVfkEqJ1AYfQy/JH2w,OpuYneK0M6oG51ObzoJUKA,Loose-passive,6
+2VxGVfkEqJ1AYfQy/JH2w,wZ0NqvSPkmqtKNXYdxqrbg,Loose-passive,7
+2VxGVfkEqJ1AYfQy/JH2w,P63PVCqhOUHTVCklIp4iCw,TAG,8
+2VxGVfkEqJ1AYfQy/JH2w,B+gzgJJ8HnFg0yXJLPXEhA,TAG,9
+2VxGVfkEqJ1AYfQy/JH2w,wZ0NqvSPkmqtKNXYdxqrbg,Loose-passive,2
+2VxGVfkEqJ1AYfQy/JH2w,WQ76QLCqJTotafb/oOlIrA,Insufficient sample,9
+2VxGVfkEqJ1AYfQy/JH2w,B+gzgJJ8HnFg0yXJLPXEhA,TAG,11
+2VxGVfkEqJ1AYfQy/JH2w,WHV2N4ajOdLDWO3y97hcrA,TAG,23
+2VxGVfkEqJ1AYfQy/JH2w,86IlUXoLP/5Mo5HUnEppbA,Insufficient sample,6
+2VxGVfkEqJ1AYfQy/JH2w,wZ0NqvSPkmqtKNXYdxqrbg,Loose-passive,20
+2VxGVfkEqJ1AYfQy/JH2w,B+gzgJJ8HnFg0yXJLPXEhA,TAG,9
+2VxGVfkEqJ1AYfQy/JH2w,ILYhtsoFBMQ/TDrkBhy0Cg,TAG,18
+2VxGVfkEqJ1AYfQy/JH2w,DihMHaz4WNETH1bPDe13kA,TAG,19
+2VxGVfkEqJ1AYfQy/JH2w,B+gzgJJ8HnFg0yXJLPXEhA,TAG,2
+2VxGVfkEqJ1AYfQy/JH2w,5jJlfRs3qPHkrrb4HB5PWQ,TAG,21
+2VxGVfkEqJ1AYfQy/JH2w,vdPlRfKMPTU0s4QFJ4sobg,Insufficient sample,20
+2VxGVfkEqJ1AYfQy/JH2w,DihMHaz4WNETH1bPDe13kA,TAG,20
+2VxGVfkEqJ1AYfQy/JH2w,ILYhtsoFBMQ/TDrkBhy0Cg,TAG,28
+2VxGVfkEqJ1AYfQy/JH2w,U4pXvbsPfGY+CV3uEe3IwQ,Insufficient sample,25
+2VxGVfkEqJ1AYfQy/JH2w,RHVMIJtL2vGuZ6n0exzIaA,Insufficient sample,8
+2VxGVfkEqJ1AYfQy/JH2w,TNYNe51aTvOKHzXJ2rGBLA,LAG,33
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,7
+2VxGVfkEqJ1AYfQy/JH2w,4hwlFq9XT1MTf6JT9pO6cA,TAG,13
+2VxGVfkEqJ1AYfQy/JH2w,GBUye3S3WqVW1O48r1vIiQ,LAG,5
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,3
+2VxGVfkEqJ1AYfQy/JH2w,2SZNKiRzSY96UWU23cem4Q,Insufficient sample,2
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,7
+2VxGVfkEqJ1AYfQy/JH2w,3VdM3L0as5sONs/OJeyOew,TAG,3
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,5
+2VxGVfkEqJ1AYfQy/JH2w,3VdM3L0as5sONs/OJeyOew,TAG,2
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,5
+2VxGVfkEqJ1AYfQy/JH2w,3VdM3L0as5sONs/OJeyOew,TAG,8
+2VxGVfkEqJ1AYfQy/JH2w,Yr6LdWbxCsepFyCMcN3yNA,TAG,41
+2VxGVfkEqJ1AYfQy/JH2w,3VdM3L0as5sONs/OJeyOew,TAG,14
+2VxGVfkEqJ1AYfQy/JH2w,xMA4K0GfVJCFS1x/Um3EUA,Station,9
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,22
+2VxGVfkEqJ1AYfQy/JH2w,xMA4K0GfVJCFS1x/Um3EUA,Station,5
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,17
+2VxGVfkEqJ1AYfQy/JH2w,OroyvjKuISP8HKQabIn4Uw,TAG,56
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,5
+2VxGVfkEqJ1AYfQy/JH2w,4hwlFq9XT1MTf6JT9pO6cA,TAG,70
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,3
+2VxGVfkEqJ1AYfQy/JH2w,FEAr6YbRFBHx4cZ15REk1g,Loose-passive,3
+2VxGVfkEqJ1AYfQy/JH2w,8bgMo2Pd9445WZXpEgA7ng,Insufficient sample,8
+2VxGVfkEqJ1AYfQy/JH2w,NK3VyX0qP2JHe8id9HWrUA,TAG,8
+2VxGVfkEqJ1AYfQy/JH2w,xMA4K0GfVJCFS1x/Um3EUA,Station,40
+2VxGVfkEqJ1AYfQy/JH2w,3VdM3L0as5sONs/OJeyOew,TAG,47
+2VxGVfkEqJ1AYfQy/JH2w,XFsD/8y910JwXVfJCkuq5g,Insufficient sample,2
+2VxGVfkEqJ1AYfQy/JH2w,MlMfISlgBNMmkfnaI7C7AA,TAG,13
+2VxGVfkEqJ1AYfQy/JH2w,ECuVCSnaiowHf5lqnatEeA,TAG,100
+2VxGVfkEqJ1AYfQy/JH2w,FEAr6YbRFBHx4cZ15REk1g,Loose-passive,22
+2VxGVfkEqJ1AYfQy/JH2w,8bgMo2Pd9445WZXpEgA7ng,Insufficient sample,17
+2VxGVfkEqJ1AYfQy/JH2w,m3voMFn9dsv861/K8c7PnQ,Loose-passive,3
+2VxGVfkEqJ1AYfQy/JH2w,LMEFI6d9czYyz/uNy4hpgw,LAG,7
+2VxGVfkEqJ1AYfQy/JH2w,m3voMFn9dsv861/K8c7PnQ,Loose-passive,3
+2VxGVfkEqJ1AYfQy/JH2w,VBI4jdBhpkBTaFHc5pwOng,Insufficient sample,2
+2VxGVfkEqJ1AYfQy/JH2w,FDWzjQgBA5K04jOIY/j22w,Loose-passive,17
+2VxGVfkEqJ1AYfQy/JH2w,y8kX+pxFhFHir1V5LuulsA,Loose-passive,22
+2VxGVfkEqJ1AYfQy/JH2w,v+IN0Pj6OfZeo1vAnu3v7w,Station,10
+2VxGVfkEqJ1AYfQy/JH2w,LMEFI6d9czYyz/uNy4hpgw,LAG,19
+2VxGVfkEqJ1AYfQy/JH2w,m3voMFn9dsv861/K8c7PnQ,Loose-passive,25
+2VxGVfkEqJ1AYfQy/JH2w,/4V3BH8MP15f84gWVROTuw,TAG,11
+2VxGVfkEqJ1AYfQy/JH2w,VBI4jdBhpkBTaFHc5pwOng,Insufficient sample,33
+2VxGVfkEqJ1AYfQy/JH2w,o+xWeBf0CDGyrqxkaZ2aMw,Insufficient sample,18
+2VxGVfkEqJ1AYfQy/JH2w,VBI4jdBhpkBTaFHc5pwOng,Insufficient sample,5
+2VxGVfkEqJ1AYfQy/JH2w,/4V3BH8MP15f84gWVROTuw,TAG,16
+2VxGVfkEqJ1AYfQy/JH2w,o+xWeBf0CDGyrqxkaZ2aMw,Insufficient sample,3
+2VxGVfkEqJ1AYfQy/JH2w,LMEFI6d9czYyz/uNy4hpgw,LAG,20
+2VxGVfkEqJ1AYfQy/JH2w,HSvkigYU/bWZfL3vBNezNw,TAG,47
+2VxGVfkEqJ1AYfQy/JH2w,whnYqL0tlTwGnFycirai2g,LAG,20
+2VxGVfkEqJ1AYfQy/JH2w,o+xWeBf0CDGyrqxkaZ2aMw,Insufficient sample,2
+2VxGVfkEqJ1AYfQy/JH2w,LMEFI6d9czYyz/uNy4hpgw,LAG,2
+2VxGVfkEqJ1AYfQy/JH2w,g0CVrZ8H+W9GHLxiyRrxyw,Station,2
+2VxGVfkEqJ1AYfQy/JH2w,MK4IAydv3PuV/Grm1jJhdA,Insufficient sample,9
+2VxGVfkEqJ1AYfQy/JH2w,o+xWeBf0CDGyrqxkaZ2aMw,Insufficient sample,12
+2VxGVfkEqJ1AYfQy/JH2w,vrFdHtpez5cdKPVj0TcYog,Insufficient sample,17
+2VxGVfkEqJ1AYfQy/JH2w,NxjF+PP371MEZOvPHxpTrg,Insufficient sample,23
+2VxGVfkEqJ1AYfQy/JH2w,LMEFI6d9czYyz/uNy4hpgw,LAG,23
+2VxGVfkEqJ1AYfQy/JH2w,NxjF+PP371MEZOvPHxpTrg,Insufficient sample,6
+2VxGVfkEqJ1AYfQy/JH2w,TZ9P2/I9naiD/vo2otKr2Q,Nit,27
+2VxGVfkEqJ1AYfQy/JH2w,o+xWeBf0CDGyrqxkaZ2aMw,Insufficient sample,22
+2VxGVfkEqJ1AYfQy/JH2w,VXTONriS+Ohik+r0FeicIw,TAG,15
+2VxGVfkEqJ1AYfQy/JH2w,MK4IAydv3PuV/Grm1jJhdA,Insufficient sample,12
+2VxGVfkEqJ1AYfQy/JH2w,LMEFI6d9czYyz/uNy4hpgw,LAG,10
+2VxGVfkEqJ1AYfQy/JH2w,NxjF+PP371MEZOvPHxpTrg,Insufficient sample,6
+3Cvcop8cqFSWML9CWQvXg,28xXPyBaN2CJh62dmtsMtQ,Insufficient sample,1
+3Cvcop8cqFSWML9CWQvXg,XPavv1a0jlMPEg5E7nWtfA,LAG,2
+3Cvcop8cqFSWML9CWQvXg,YmhwlX7C+cq358pbmmN2lQ,Maniac,3
+3Cvcop8cqFSWML9CWQvXg,YmhwlX7C+cq358pbmmN2lQ,Maniac,2
+3Cvcop8cqFSWML9CWQvXg,28xXPyBaN2CJh62dmtsMtQ,Insufficient sample,13
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,5
+3Cvcop8cqFSWML9CWQvXg,XPavv1a0jlMPEg5E7nWtfA,LAG,15
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,2
+3Cvcop8cqFSWML9CWQvXg,28xXPyBaN2CJh62dmtsMtQ,Insufficient sample,16
+3Cvcop8cqFSWML9CWQvXg,xPYi29RscNlC0WwE4RMjiA,Insufficient sample,7
+3Cvcop8cqFSWML9CWQvXg,XPavv1a0jlMPEg5E7nWtfA,LAG,15
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,14
+3Cvcop8cqFSWML9CWQvXg,0O8R0A0LFtxx0AFS0BNeXg,Loose-passive,9
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,4
+3Cvcop8cqFSWML9CWQvXg,kbTkUtJqNJJXQ1vV5WEc2g,Insufficient sample,3
+3Cvcop8cqFSWML9CWQvXg,N2GLPygw+6NevY3s98c5Vg,TAG,8
+3Cvcop8cqFSWML9CWQvXg,ZY0ctlEDjtMYkau7IDTC3w,Insufficient sample,20
+3Cvcop8cqFSWML9CWQvXg,Yaztrvx+GaN+L38DhC4tDg,TAG,17
+3Cvcop8cqFSWML9CWQvXg,5IYqpg+Uced6Jpiobp4mnQ,Insufficient sample,11
+3Cvcop8cqFSWML9CWQvXg,0O8R0A0LFtxx0AFS0BNeXg,Loose-passive,17
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,19
+3Cvcop8cqFSWML9CWQvXg,ob+3ZprQWmbL8ghhyb7jlw,Loose-passive,5
+3Cvcop8cqFSWML9CWQvXg,ZY0ctlEDjtMYkau7IDTC3w,Insufficient sample,13
+3Cvcop8cqFSWML9CWQvXg,ZY0ctlEDjtMYkau7IDTC3w,Insufficient sample,3
+3Cvcop8cqFSWML9CWQvXg,rn8n/JPn4sUPsECmPe/Q/g,TAG,11
+3Cvcop8cqFSWML9CWQvXg,fanq5pJyhGM/NqZPCu0FCw,TAG,22
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,9
+3Cvcop8cqFSWML9CWQvXg,rn8n/JPn4sUPsECmPe/Q/g,TAG,4
+3Cvcop8cqFSWML9CWQvXg,SzKC4JeFFXtn45SbA2DJBw,Nit,15
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,9
+3Cvcop8cqFSWML9CWQvXg,4OvzpsljAvhVeHGZ23L/DQ,Nit,25
+3Cvcop8cqFSWML9CWQvXg,rn8n/JPn4sUPsECmPe/Q/g,TAG,9
+3Cvcop8cqFSWML9CWQvXg,SzKC4JeFFXtn45SbA2DJBw,Nit,4
+3Cvcop8cqFSWML9CWQvXg,4OvzpsljAvhVeHGZ23L/DQ,Nit,4
+3Cvcop8cqFSWML9CWQvXg,SzKC4JeFFXtn45SbA2DJBw,Nit,3
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,12
+3Cvcop8cqFSWML9CWQvXg,4OvzpsljAvhVeHGZ23L/DQ,Nit,7
+3Cvcop8cqFSWML9CWQvXg,fanq5pJyhGM/NqZPCu0FCw,TAG,26
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,3
+3Cvcop8cqFSWML9CWQvXg,4OvzpsljAvhVeHGZ23L/DQ,Nit,3
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,2
+3Cvcop8cqFSWML9CWQvXg,rn8n/JPn4sUPsECmPe/Q/g,TAG,19
+3Cvcop8cqFSWML9CWQvXg,4OvzpsljAvhVeHGZ23L/DQ,Nit,8
+3Cvcop8cqFSWML9CWQvXg,ruqruvJMreAVgCChU5IgcQ,Station,4
+3Cvcop8cqFSWML9CWQvXg,ruqruvJMreAVgCChU5IgcQ,Station,15
+3Cvcop8cqFSWML9CWQvXg,eD9gy5BGKfveGafVAjUavg,Insufficient sample,11
+3Cvcop8cqFSWML9CWQvXg,rn8n/JPn4sUPsECmPe/Q/g,TAG,25
+3Cvcop8cqFSWML9CWQvXg,urBM5/aCYmVKRAkjlmu1JQ,LAG,24
+3Cvcop8cqFSWML9CWQvXg,H9l1IS8eS1dJsClD0yjEeQ,Station,34
+3Cvcop8cqFSWML9CWQvXg,fanq5pJyhGM/NqZPCu0FCw,TAG,41
+3Cvcop8cqFSWML9CWQvXg,rn8n/JPn4sUPsECmPe/Q/g,TAG,12
+3Cvcop8cqFSWML9CWQvXg,eHsic2+olR8c6IgywJUdNQ,Insufficient sample,7
+3Cvcop8cqFSWML9CWQvXg,KC1sP2z7DzbENwcrGMpu4g,Nit,5
+3Cvcop8cqFSWML9CWQvXg,eHsic2+olR8c6IgywJUdNQ,Insufficient sample,3
+3Cvcop8cqFSWML9CWQvXg,JJqejmlrtV+lkngDx6BRjg,TAG,25
+3Cvcop8cqFSWML9CWQvXg,KC1sP2z7DzbENwcrGMpu4g,Nit,6
+3Cvcop8cqFSWML9CWQvXg,UseG9Q9h5YB4Vg2r+06HKw,TAG,24
+3Cvcop8cqFSWML9CWQvXg,xyrPvt5Oyeo6aiMzPnxobQ,TAG,20
+3Cvcop8cqFSWML9CWQvXg,xyrPvt5Oyeo6aiMzPnxobQ,TAG,4
+3Cvcop8cqFSWML9CWQvXg,VY8UmARcGAQ6A2DbTsn2Sg,TAG,19
+3Cvcop8cqFSWML9CWQvXg,xyrPvt5Oyeo6aiMzPnxobQ,TAG,10
+3Cvcop8cqFSWML9CWQvXg,t9ItxihlCjg4cTll9m4fSQ,TAG,13
+3Cvcop8cqFSWML9CWQvXg,LkaYWoNMd6lEK3FDah0rmg,Insufficient sample,19
+3Cvcop8cqFSWML9CWQvXg,AvEbyvgLbiaSk+vpNUVANg,Insufficient sample,6
+3Cvcop8cqFSWML9CWQvXg,SxKMcO9vjUZ9aSP0Wo83zw,LAG,10
+3Cvcop8cqFSWML9CWQvXg,zwM3tT9ZDggDvd0Xrujqtg,LAG,13
+3Cvcop8cqFSWML9CWQvXg,FtlgQiaQPz38oQvEv9fjFg,Station,27
+3Cvcop8cqFSWML9CWQvXg,FtlgQiaQPz38oQvEv9fjFg,Station,10
+3Cvcop8cqFSWML9CWQvXg,cwiQGj8ciFzv+u/6FFvCxg,Insufficient sample,13
+3Cvcop8cqFSWML9CWQvXg,FtlgQiaQPz38oQvEv9fjFg,Station,5
+3Cvcop8cqFSWML9CWQvXg,FtlgQiaQPz38oQvEv9fjFg,Station,5
+3Cvcop8cqFSWML9CWQvXg,SxKMcO9vjUZ9aSP0Wo83zw,LAG,51
+3Cvcop8cqFSWML9CWQvXg,FtlgQiaQPz38oQvEv9fjFg,Station,14
+3Cvcop8cqFSWML9CWQvXg,ksVW/AlvRg4mwCXtOzO8eg,LAG,65
+3Cvcop8cqFSWML9CWQvXg,3M8qMBgbVzIEmg6i3K8GvQ,Station,27
+3Cvcop8cqFSWML9CWQvXg,3M8qMBgbVzIEmg6i3K8GvQ,Station,3
+3Cvcop8cqFSWML9CWQvXg,UseG9Q9h5YB4Vg2r+06HKw,TAG,99
+3Cvcop8cqFSWML9CWQvXg,SxKMcO9vjUZ9aSP0Wo83zw,LAG,19
+3Cvcop8cqFSWML9CWQvXg,880puKO9LDwJ1Kb/O3Uwow,TAG,5
+3Cvcop8cqFSWML9CWQvXg,6BfY30VNVThgtNLhQ4swdg,Loose-passive,6
+3Cvcop8cqFSWML9CWQvXg,UseG9Q9h5YB4Vg2r+06HKw,TAG,4
+3Cvcop8cqFSWML9CWQvXg,0mzkWg4zvaeajCxHYbrmJg,Insufficient sample,11
+3Cvcop8cqFSWML9CWQvXg,0mzkWg4zvaeajCxHYbrmJg,Insufficient sample,8
+3Cvcop8cqFSWML9CWQvXg,JRUXTPOtMBK+QlBZ6zMuCA,Insufficient sample,1
+3Cvcop8cqFSWML9CWQvXg,nAWaA+gDUSWOad+I9mKUEg,Maniac,1
+3Cvcop8cqFSWML9CWQvXg,UseG9Q9h5YB4Vg2r+06HKw,TAG,13
+3Cvcop8cqFSWML9CWQvXg,mud21uZst0kvqdOsLnV9Sw,Insufficient sample,2
+3Cvcop8cqFSWML9CWQvXg,JJqejmlrtV+lkngDx6BRjg,TAG,126
+3Cvcop8cqFSWML9CWQvXg,880puKO9LDwJ1Kb/O3Uwow,TAG,24
+3Cvcop8cqFSWML9CWQvXg,mud21uZst0kvqdOsLnV9Sw,Insufficient sample,11
+3Cvcop8cqFSWML9CWQvXg,JJqejmlrtV+lkngDx6BRjg,TAG,11
+3Cvcop8cqFSWML9CWQvXg,mud21uZst0kvqdOsLnV9Sw,Insufficient sample,2
+3Cvcop8cqFSWML9CWQvXg,0mzkWg4zvaeajCxHYbrmJg,Insufficient sample,21
+3Cvcop8cqFSWML9CWQvXg,kT78ygnWDm/z2DkSkNNQdw,TAG,36
+3Cvcop8cqFSWML9CWQvXg,0mzkWg4zvaeajCxHYbrmJg,Insufficient sample,2
+3Cvcop8cqFSWML9CWQvXg,UseG9Q9h5YB4Vg2r+06HKw,TAG,20
+3Cvcop8cqFSWML9CWQvXg,32YL2ZEp8NT4JB2RVM9euQ,Nit,12
+3Cvcop8cqFSWML9CWQvXg,0mzkWg4zvaeajCxHYbrmJg,Insufficient sample,4
+3Cvcop8cqFSWML9CWQvXg,kT78ygnWDm/z2DkSkNNQdw,TAG,7
+3Cvcop8cqFSWML9CWQvXg,0mzkWg4zvaeajCxHYbrmJg,Insufficient sample,2
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,5
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,5
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,11
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,5
+3Cvcop8cqFSWML9CWQvXg,0mzkWg4zvaeajCxHYbrmJg,Insufficient sample,25
+3Cvcop8cqFSWML9CWQvXg,9mOc0fbKEhUvCgkkqOUogg,Insufficient sample,34
+3Cvcop8cqFSWML9CWQvXg,/kW0t5kKllzd8HO2uEapHQ,Loose-passive,29
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,3
+3Cvcop8cqFSWML9CWQvXg,7vjOxa24d9lJuGFxMJaBtw,TAG,35
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,5
+3Cvcop8cqFSWML9CWQvXg,XwxYzmxk5ugXGER4nzdo+Q,Nit,6
+3Cvcop8cqFSWML9CWQvXg,M1TB+ta4uyQamY1F1R2c3Q,TAG,11
+3Cvcop8cqFSWML9CWQvXg,kT78ygnWDm/z2DkSkNNQdw,TAG,44
+3Cvcop8cqFSWML9CWQvXg,bVNwmNW/SposkNUO5ID2Kw,Station,28
+3Cvcop8cqFSWML9CWQvXg,kT78ygnWDm/z2DkSkNNQdw,TAG,16
+3Cvcop8cqFSWML9CWQvXg,M1TB+ta4uyQamY1F1R2c3Q,TAG,22
+3Cvcop8cqFSWML9CWQvXg,/kW0t5kKllzd8HO2uEapHQ,Loose-passive,43
+3Cvcop8cqFSWML9CWQvXg,jswk/1tUe70C/gLTqLVHSA,TAG,15
+3Cvcop8cqFSWML9CWQvXg,/kW0t5kKllzd8HO2uEapHQ,Loose-passive,10
+3Cvcop8cqFSWML9CWQvXg,+FK1q+G3Jm2W2PrBfD5DCQ,Loose-passive,19
+3Cvcop8cqFSWML9CWQvXg,/kW0t5kKllzd8HO2uEapHQ,Loose-passive,4
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,52
+3Cvcop8cqFSWML9CWQvXg,3o3kXS6f7xZbPxjlv38WWg,Insufficient sample,2
+3Cvcop8cqFSWML9CWQvXg,+FK1q+G3Jm2W2PrBfD5DCQ,Loose-passive,10
+3Cvcop8cqFSWML9CWQvXg,3o3kXS6f7xZbPxjlv38WWg,Insufficient sample,4
+3Cvcop8cqFSWML9CWQvXg,VYCyEO2N79B4HWtwnPVi4A,TAG,13
+3Cvcop8cqFSWML9CWQvXg,znJYDezLaduNKCbXf5pgVA,TAG,10
+3Cvcop8cqFSWML9CWQvXg,FStoHe64SQWqAsjya9pDkQ,TAG,3
+3Cvcop8cqFSWML9CWQvXg,kT78ygnWDm/z2DkSkNNQdw,TAG,46
+3Cvcop8cqFSWML9CWQvXg,3o3kXS6f7xZbPxjlv38WWg,Insufficient sample,7
+3Cvcop8cqFSWML9CWQvXg,kT78ygnWDm/z2DkSkNNQdw,TAG,1
+3Cvcop8cqFSWML9CWQvXg,3o3kXS6f7xZbPxjlv38WWg,Insufficient sample,1
+3Cvcop8cqFSWML9CWQvXg,GQ5HBg4WMrdK3Aeh/l4bfw,Insufficient sample,1
+3Cvcop8cqFSWML9CWQvXg,GQ5HBg4WMrdK3Aeh/l4bfw,Insufficient sample,5
+3Cvcop8cqFSWML9CWQvXg,GQ5HBg4WMrdK3Aeh/l4bfw,Insufficient sample,4
