raiser_position,defender_position,defender_archetype,hand,avg_ev_bb
BTN,SB,Maniac,A8o,1.912058944296029
BTN,SB,Maniac,AJs,2.0401063136285225
BTN,SB,Maniac,ATs,2.0048573186999143
BTN,SB,Maniac,K9s,2.0996699213854346
BTN,SB,Maniac,55,1.6595610418482478
BTN,SB,Maniac,66,1.867602048651377
BTN,SB,Maniac,KQs,1.8897585597493587
BTN,SB,Maniac,A8s,2.0048573186999143
BTN,SB,Maniac,ATo,1.8897585597493587
BTN,SB,Maniac,A5s,2.080966373055969
BTN,SB,Maniac,QTs,1.7746598007988033
BTN,SB,Maniac,K8s,2.160240643283164
BTN,SB,Maniac,KTs,2.0048573186999143
BTN,SB,Maniac,A4s,1.8897585597493587
BTN,SB,Maniac,KJo,1.8983909666706504
BTN,SB,Maniac,K5s,1.8897585597493587
BTN,SB,Maniac,A6s,1.8897585597493587
BTN,SB,Maniac,K9o,2.0457173781273617
BTN,SB,Maniac,A3s,2.0583782416119227
BTN,SB,Maniac,44,2.077945030633517
BTN,SB,Maniac,KQo,1.8897585597493587
BTN,SB,Maniac,K7s,1.8897585597493587
BTN,SB,Maniac,Q8s,1.9195403636278154
BTN,SB,Maniac,A5o,2.0818296137480985
BTN,SB,Maniac,Q5s,1.6595610418482478
BTN,SB,Maniac,A4o,2.0048573186999143
BTN,SB,Maniac,Q9o,1.9996778745471395
BTN,SB,Maniac,QTo,1.6595610418482478
BTN,SB,Maniac,Q9s,1.9130660584368464
BTN,SB,Maniac,A6o,1.8897585597493587
BTN,SB,Maniac,A2s,1.8897585597493587
BTN,SB,Maniac,JTs,1.9894628596902777
BTN,SB,Maniac,K4o,2.0048573186999143
BTN,SB,Maniac,K6s,1.8897585597493587
BTN,SB,Maniac,K8o,2.012914231826453
BTN,SB,Maniac,K7o,1.8897585597493587
BTN,SB,Maniac,J9o,2.0048573186999143
BTN,SB,Maniac,J8s,2.0380920853468876
BTN,SB,Maniac,JTo,1.989894480036342
BTN,SB,Maniac,K4s,1.8897585597493587
BTN,SB,Maniac,K2s,1.8897585597493587
BTN,SB,Maniac,K6o,1.8897585597493587
BTN,SB,Maniac,J9s,1.9955055445351817
BTN,SB,Maniac,K3s,2.0388114525903283
BTN,SB,Maniac,A3o,2.063701559213386
BTN,SB,Maniac,Q6s,1.6595610418482478
BTN,SB,Maniac,QJo,1.6595610418482478
BTN,SB,Maniac,33,2.0891671596311965
BTN,SB,Maniac,Q3s,1.8061680860615181
BTN,SB,Maniac,J7s,1.7746598007988033
BTN,SB,Maniac,Q6o,1.6595610418482478
BTN,SB,Maniac,Q7s,1.6595610418482478
BTN,SB,Maniac,J5s,1.7746598007988033
BTN,SB,Maniac,J6s,1.7746598007988033
BTN,SB,Maniac,T9o,2.0048573186999143
BTN,SB,Maniac,Q7o,1.6595610418482478
BTN,SB,Maniac,A2o,2.0048573186999143
BTN,SB,Maniac,K5o,1.8897585597493587
BTN,SB,Maniac,K3o,2.0460051250247377
BTN,SB,Maniac,Q8o,1.7789760042594491
BTN,SB,Maniac,T7s,1.7746598007988033
BTN,SB,Maniac,J8o,1.891485041133617
BTN,SB,Maniac,97s,1.852063716193052
BTN,SB,Maniac,T8s,2.0903181472207017
BTN,SB,Maniac,Q4s,1.6595610418482478
BTN,SB,Maniac,J4s,1.7746598007988033
BTN,SB,Maniac,J3s,1.9237126936397726
BTN,SB,Maniac,96s,1.8478913861810946
BTN,SB,Maniac,J7o,1.7746598007988033
BTN,SB,Maniac,Q5o,1.6595610418482478
BTN,SB,Maniac,J4o,2.0048573186999143
BTN,SB,Maniac,98s,2.1150643803950717
BTN,SB,Maniac,T9s,1.9288921377925476
BTN,SB,Maniac,K2o,2.0048573186999143
BTN,SB,Maniac,Q4o,1.8897585597493591
BTN,SB,Maniac,22,2.1832603950732756
BTN,SB,Maniac,98o,1.960832043401327
BTN,SB,Maniac,Q2s,1.6595610418482478
BTN,SB,Maniac,T8o,1.8897585597493587
BTN,SB,Maniac,Q3o,1.8048732250233244
BTN,SB,Maniac,J6o,1.7746598007988033
BTN,SB,Maniac,J5o,1.7746598007988033
BTN,SB,Maniac,J2s,1.7746598007988033
BTN,SB,Maniac,T4s,1.7746598007988033
BTN,SB,Maniac,T3s,1.9291798846899242
BTN,SB,Maniac,97o,1.8500494879114173
BTN,SB,Maniac,87s,1.9176700087948688
BTN,SB,Maniac,96o,1.8503372348087936
BTN,SB,Maniac,T4o,2.0048573186999143
BTN,SB,Maniac,T5s,1.7746598007988033
BTN,SB,Maniac,T6s,1.7746598007988033
BTN,SB,Maniac,85s,1.9145047929237282
BTN,SB,Maniac,J3o,1.9205474777686327
BTN,SB,Maniac,76s,1.6595610418482478
BTN,SB,Maniac,95s,1.8540779444746864
BTN,SB,Maniac,T7o,1.7746598007988033
BTN,SB,Maniac,T2s,1.7746598007988033
BTN,SB,Maniac,T5o,1.7746598007988033
BTN,SB,Maniac,93s,2.05780274781717
BTN,SB,Maniac,95o,1.8530708303338692
BTN,SB,Maniac,75s,1.6595610418482478
BTN,SB,Maniac,Q2o,1.7746598007988033
BTN,SB,Maniac,87o,1.922273959152891
BTN,SB,Maniac,86s,1.9219862122555142
BTN,SB,Maniac,94s,1.8558044258589448
BTN,SB,Maniac,85o,1.928316643997795
BTN,SB,Maniac,92s,1.910620209809147
BTN,SB,Maniac,T3o,1.9257269219214075
BTN,SB,Maniac,86o,1.917094515000116
BTN,SB,Maniac,T6o,1.7746598007988033
BTN,SB,Maniac,93o,2.056507886778976
BTN,SB,Maniac,J2o,1.8897585597493591
BTN,SB,Maniac,65s,1.869040783138259
BTN,SB,Maniac,76o,1.6595610418482478
BTN,SB,Maniac,74s,1.6595610418482478
BTN,SB,Maniac,73s,1.80918942848397
BTN,SB,Maniac,83s,1.9211229715633855
BTN,SB,Maniac,84o,2.0836999685810453
BTN,SB,Maniac,T2o,1.8897585597493591
BTN,SB,Maniac,84s,1.965435993759349
BTN,SB,Maniac,54s,1.6595610418482478
BTN,SB,Maniac,53s,2.05060907538276
BTN,SB,Maniac,75o,1.6595610418482478
BTN,SB,Maniac,64s,1.7473238455480464
BTN,SB,Maniac,92o,1.8124985178037987
BTN,SB,Maniac,82s,1.9145047929237282
BTN,SB,Maniac,74o,1.8897585597493591
BTN,SB,Maniac,64o,1.8897585597493591
BTN,SB,Maniac,43s,1.8773854431621742
BTN,SB,Maniac,82o,2.0339197553349297
BTN,SB,Maniac,94o,2.081397993402034
BTN,SB,Maniac,65o,1.8727814928041522
BTN,SB,Maniac,73o,1.8146566195341214
BTN,SB,Maniac,72s,1.6595610418482478
BTN,SB,Maniac,63s,1.8100526691760992
BTN,SB,Maniac,53o,2.0555007726381587
BTN,SB,Maniac,32s,1.8719182521120228
BTN,SB,Maniac,83o,1.9176700087948688
BTN,SB,Maniac,62s,1.7481870862401756
BTN,SB,Maniac,42s,1.7415689076005185
BTN,SB,Maniac,52s,1.6595610418482478
BTN,SB,Maniac,62o,1.8699040238303881
BTN,SB,Maniac,72o,1.7746598007988033
BTN,SB,Maniac,54o,1.8897585597493591
BTN,SB,Maniac,63o,1.8054487188180772
BTN,SB,Maniac,32o,1.981549820012427
BTN,SB,Maniac,52o,1.7746598007988033
BTN,SB,Maniac,42o,1.8529269568851812
BTN,SB,Maniac,43o,1.8776731900595507
